_id,작성자,별점 점수,내용
658a834026947c0563265401,벨벳문,4.5,아 이것도 영화관에서 봤어야 하는데. BGM까지 좋잖아. 좋은건 크게 크게 봤어야지.\n#190404
658a834026947c0563265402,김사윤,5.0,"미국 애니메이션에서 나는 열혈의 향기 (나의 스파이더맨 아카데미아^^)\n하드보일드 감성, 70년대 미국TV만화감성, 일본 애니메이션 감성 등 각자가 속한 세계관의 특성과 자신의 개성을 능수능란 하게 자랑하며. 놀랍게도 작품 전체의 분위기에 완벽하게 녹아든다\n밥 퍼시케티, 피터 램지, 로드니 로스맨 부탁입니다! 나의 히어로 아카데미아 극장판으로 만들어주세요!"
658a834026947c0563265403,허희승,3.5,트렌디하다!
658a834026947c0563265404,은혼,4.5,거미들과 황홀했던 시간!
658a834026947c0563265405,CH,4.0,안 맞으면 환불해도 돼요?\n이건 언제나 맞는단다\n결국에는
658a834026947c0563265406,미미 ◡̈,4.5,"진짜 너무 좋음. 영상 진행 방식도 전-혀 예상할 수 없어서 좋았고 OST 진짜 힙하다 힙해,,\n되게 고전적인 느낌으로 매우 세련된 영화를 만들었다. \n만화에서만 허용되는 표현 방법들도 진짜 너무 좋았고.. 극장에서 못 본 것이 비통할 뿐...."
658a834026947c0563265407,myc,4.5,아따~ 재미지다~ ㅋㅋㅋ
658a834026947c0563265408,SAS,4.5,샘 레이미 이후로 오랫동안 기다려왔던 최고의 스파이더맨 무비
658a834026947c0563265409,임영빈,4.0,애니메이션이라 가능한 코믹북을 그대로 때려박는 연출이 영리하고 감각적이다.  무엇보다 이전 시리즈로 쌓아온 회포를 풀며 소니는 여전히 죽지 않았음을 증명해냈다. 마치 다른 평행우주에 존재하는 수많은 피터 파커처럼.
658a834026947c056326540a,한예찬,4.5,스파이더맨과 스파이더맨 팬에게 바치는 최고의 헌사
658a834026947c056326540b,새힘,5.0,버릴 장면이 하나도 없다. 산만할 수 도 있는 설정을 정말 잘 풀어냈다. 마일스 또 봐!
658a834026947c056326540c,장현호,4.0,진짜 쿨하다. 뻔한 것을 뻔하지 않게 보여준다.
658a834026947c056326540d,소영,5.0,영화관에서 못본게 아쉽당 ㅜㅠ
658a834026947c056326540e,샤잠,4.0,크리스 파인❤❤
658a834026947c056326540f,Justin,4.5,"‘Rising, not Falling’\n미친 그래픽 그리고 음악!\n눈과 귀가 즐겁다\n.\n🎶‘Sunflower’-Post Malone"
658a834026947c0563265410,Kh,3.5,적어도 나에게 있어 시각적 요소들이 주는 힘은 꽤 강력하다. 그리고 그런 강렬한 자극은 내가 별점을 올리게 만든다..
658a834126947c0563265411,jdh,5.0,"마블,애니메이션,히어로물을 떠나 영화사에 남을 작품\n.\n너무나 익숙한 스파이더맨이지만 이런 영화는 여태껏 경험해보지 못했다"
658a834126947c0563265412,차강운,4.0,스파이더맨을 좋아하지않을수가없다.
658a834126947c0563265413,드미트리,4.5,"""Miles, the hardest thing about this job is you can't always save everybody.""\n19.1.19"
658a834126947c0563265414,찌혜,4.0,I'm not the only one & 역시 번역은 황석희
658a834126947c0563265415,무명,4.5,오프닝부터 끝
658a834126947c0563265416,김영진,4.0,새로운 스파이디의 새로운 세상이 기대된다. 마일스의 성장과 여러 세상의 스파이디들의 매력이 철철 넘친다.\n스파이더그웬을 다시 볼 수 있다면..
658a834126947c0563265417,지훈지훈,4.5,내가 영화를 본 것인가 만화책을 읽은 것인가 미국 애니메이션 영화계에 이보다 더 멋진 연출을 보여줄 영화가 나올수 있을까?
658a834126947c0563265418,연주,4.5,"1. 역시 이제 솔로 히어로의 시대는 지났다.\n다른 히어로와의 콜라보가 어렵다면 이렇게 다른 차원의 자신이라도 데려오는 모습정도는 보여줘야...\n2. 내가 알던 스파이더맨 피터 파커는 잔스포츠 빅스튜던트를 메고 과학을 좋아하는 너드였는데, 조던 시카고를 신고 힙합을 들으며 그래피티를 그리는 스파이더맨이라니...저 세상 힙스터가 따로 없다."
658a834126947c0563265419,영화일기장,4.5,기존 히어로 장르의 변주가 아닌 새로운 장르로의 도약.
658a834126947c056326541a,김수환,5.0,장면 하나하나가 빛나고 지루할 틈이 없었다. 2시간동안 15초의 잘만든 광고 한편을 본 느낌
658a834126947c056326541b,이지,5.0,2018 마지막을 장식한 마블 최고의 코믹스\n스크린을 통해 보여줄 수 있는 모든 코믹스적 요소를 쏟아부은 최고의 걸작
658a834126947c056326541c,jeonzy,4.0,쏘 힙......
658a834126947c056326541d,혜빈,3.5,와... 대체 내가 뭘 본거야... 잘 모르겠지만 넘 멋있다 @_@ (2018.12.31)
658a834126947c056326541e,유령개,3.5,"미래의 만화책을 미리 보는 느낌.\n.\n.\n.\n.\n.\n.\n마지막 스탠리의 말이 더 큰 여운이 남는다.\n.\n생각해보니 주말+황금 시간대 였는데 관크가 없었네, 이런 천운이😊\n.\n2018.12.29.토\nCGV용산"
658a834826947c056326541f,지현,5.0,와 히어로 무비에서 이렇게 눈호강 귀호강 할 줄야! 나이키 에어조던 저도 좀 많이 갖고 싶습니다
658a834826947c0563265420,잉영,4.0,끝내준다는 말밖에 할게 없음👍👍👍\n20181228
658a834826947c0563265421,김보경,4.0,개재밌당
658a834826947c0563265422,옥희,4.0,재밌다!! 카툰과 애니와 영화의 합작이라니. 굉장히 신선하고 장단점이 상호보완되어 아주 좋았다!
658a834826947c0563265423,ㅁㄱㅍㅇ,4.0,스파이더맨 시리즈에 한눈에 반하게 만드는 영화!
658a834826947c0563265424,와이조이,5.0,"가장 먼저 놀랐던건 의도적인 노이즈 섞인 만화적인 영상미가 상상 이상으로 이목을 잡아끌었고, 그 속에 흥미로운 스토리와 다양한 패러디들이 이 영화를 완벽하게 만들었다.\n\n원작 팬들에게도, 애니메이션 불호자들에게도, 아무것도 모르던 관람객들에게도 꽤나 어필되지 않을까 싶은 수준높은 글리치."
658a834826947c0563265425,미네미,4.0,연출력 소름 쫙쫙돋아\n이덕후들 상 줘라 ㅠㅠ많이줘라
658a834826947c0563265426,올리브,5.0,마블 보고 심장 떨린 적 없었는데 이번에는 다름 ㅠㅠㅠㅠ 간지 미쳤냐 ㅠㅠㅜㅜㅜ
658a834826947c0563265427,pd kwon,4.5,더 베스트!!\n..\n빌딩위에서 “믿고 뛰는” 장면 완전 캐멋!\n..\n필견. \n최초의 최고 찌질한 피터파커의 스파이더맨 이후\n최고멋진 스파이더맨의 탄생.
658a834826947c0563265428,제이,4.0,이야~~🙏🙏👍😛
658a834826947c0563265429,Hailie,5.0,쿨함의 모든 것
658a834826947c056326542a,JackQKwag,5.0,아 진짜 완전 최고. 모든 장면을 소장하고 싶었다.
658a834826947c056326542b,김동은,5.0,소니가 드디어 한 건 했다.\n애니메이션이기에 가능했던 연출.\n보는 내내 가득찬 사운드.\n빈틈없는 스토리 전개까지...\n역대급 스파이디 무비가 이렇게 탄생할 줄이야!
658a834826947c056326542c,박미지,4.0,영상미 개꿀잼\n재미있고 구성도 좋고! \n근데 집에 인덕션 켜두고 나온거 생각나서 마지막 10분 못보고 집에 감...\n갔더니 냄비 물 거의 다 쫄아있어서 식겁...\n또 보고싶은데 아쿠아맨에 밀려서 상영관이 없다.
658a834826947c056326542d,이한솜,5.0,"이것이 스웨그\n힙\n레전드 무비다!!! \n마일즈 사랑해!!\n피터 파커 이 매력덩어리 아저씨 같으니라고 ㅋㅋㅋㅋ\n스파이더맨 더 유니버스 스파이더맨들은 사랑입니다.\n“아빠, 안녕.”\n“너를 믿고 나아가.\n네 속에 있는 불꽃을.”\n어깨를 잡고 ‘hey~’ 하면 돼 ㅎㅎ"
658a834826947c056326542e,Ryan,4.5,Miles in me
658a834826947c056326542f,김범진,4.5,"대놓고 노렸는데 대놓고 통한 작품.\n (사실 애니메니션인지 모르고 그냥 재밌다 재밌다해서 봤음)\n \n최근들어 ""우리""와 ""나는 누구인가"" 를 강조하는 작품들이 많아진것 같다. 예를 들어 아임 그루트, 위아 그루트. 아임 아쿠아맨. 아임 아이언맨 등등. 자아의 대한 확신은 영화의 주제를 관통하기에는 필수요소적이지만, ""우리""를 너무 많이 사용하는 것 같아 보이는 느낌은 든다.\n \n적절하게 매쉬업을 잘한 느낌. 과거현재미래, 아시안히스패닉, 남여노소, 그리고 루니툰! That's all folks! 그리고 기존의 스파이더맨 Meme들을 진짜 적절하게 잘 섞어버려서 재밌게 봤다.\n \n다소 오글거릴수 있는 장면들이 있으나, 애니이고 주 관객 타게층이 기존의 마블 팬 덕후들이 아니고 연령대를 살짝 낮춘다면 적절하다 생각."
658a834826947c0563265430,limjion,4.5,보는 동안 나도 시공간을 잃은 느낌. 두시간동안 버릴게 없이 꽉 찼다.
658a834826947c0563265431,우주먼지,5.0,즐겁게 만들었구나 모두들...
658a834826947c0563265432,son,4.0,왜 그 많고 많은 히어로들 중 자기가 가장 인기 많은  지 증명한다
658a834826947c0563265433,성연주,3.5,세상 힙한 스파이더맨
658a834826947c0563265434,심경보,3.5,SONY가 방향을 잘 잡은듯ㅎㅎ
658a834826947c0563265435,김긍정,4.5,다양성을 위한 영화
658a834826947c0563265436,이은지,3.5,짬바 오져따리
658a834826947c0563265437,박봉추,5.0,애니메이션을 사용하는 방법
658a834926947c0563265438,Dong Su Lee,4.0,2D를 보는데 4D를 보는것 같은... 상상하지도 못했던 꿈의 공간이 펼쳐진다!!
658a834926947c0563265439,김용현,4.5,몸값이 비싸다구? 그러면 뉴 유니버스로 차원을 바꾸자~\n비싼 배우들을 대처하는 현명한 방법!\n칭찬해 소니는 애니로만 가즈아!!!\n흠잘을곳 없는 애니메이션 히어로물!
658a834926947c056326543a,라씨에이,4.5,"9.2/인질범이 인질극을 벌이고 있는데 그의 사연이 너무 구성지고, 외모가 너무 출중하여 여론의 공감을 얻어내 버렸고, 함부로 잡지 못하는 상황이 되버림.\n이러면 안되는데 싶다가도 너무 신나는 아이러니한 상황. 소니가 너무 뜬금없이 기대 이상으로 잘 해줬음.ㅠㅠ\n/\n내가 극장에서 본 모든 애니메이션 중 가장 훌륭하고 환상적인 영상을 선보인 영화. 막 말풍선이나 의성어가 나온다길래 거슬리면 어쩌나 걱정했는데, 모두의 극찬대로 이질감 제로의 굉장히 유쾌한 비주얼이 탄생했음. 색감이며 질감이며 전부 난생 처음 보는 신선한 것들 뿐이라 정신없이 즐겼음. 차원이동기에서 벌어지는 액션은 현란함의 극치. 꽤 길게 이어졌는데도 과하단 느낌은 전혀 없었고 오히려 계속 더 보고싶다는 생각만 가득했음.\n/\n영상의 화려함에 뒤지지 않고, 나아가 시너지까지 불러일으키는 음악도 개좋았음.\n/\n쿠키영상이 없었어도 본 사람들이 알아서 속편을 기대할만한 멋진 완성도. 얼마든지 열려있으면서도 한 편의 영화로서 몹시 깔끔한 마무리."
658a834926947c056326543b,훗날,4.5,181217\n-\n영상미랑 연출이 정말 좋다. 화려하고 다채롭고ㅠㅠ 코믹스적인 연출들이 너무 좋아서 입 벌리고 봤다. \n음악도 참 좋았다. 나도 모르게 자꾸 리듬 타게 되고ㅋㅋ 좋았다..\n캐릭터들도 너무 좋다. 그웬 솔로 무비가 기다려진다. 언젠가는.. 나오겠지?
658a834926947c056326543c,박진영,4.0,이거거든~
658a834926947c056326543d,sorasorakim,5.0,스파이더맨은 소니에 좀 오래 있어도 될 것 같아.
658a834926947c056326543e,MENDACIUM - 정기성,5.0,"스파이더맨의, 스파이더맨을 위한, 스파이더맨에 의한 완벽한 걸작. 화려한 연출과 자못 지겨울 수도 있는 주제와 스토리를 재미있고 웃게 만드는 농담, 캐릭터있는 악당까지. 하나 버릴게 없는 걸작."
658a834926947c056326543f,이정인,4.0,Hey😏
658a835026947c0563265440,김성은,4.0,이게 정말 어메이징 스파이더맨
658a835026947c0563265441,어썸,5.0,"애니메이션이라 망설이는 사람이 있다니, 나는 애니메이션이라 선택했다. 애니메이션은 재현과 창조를 넘나들기 때문에 영화관에서 볼 가치가 충분하다. 그럼에도 내 기대보다 훨씬 뛰어났던 이 영화. 미친듯이 트렌디하다. 3d애니메이션 이후 더 발전이 가능한가 싶었는데 오히려 2d와 미묘하게 혼합해 마블코믹스만의 장르를 만들어냈다. 마일스의 캐릭터와 힙합,  그래피티라니 힙하지 않고 배기겠는가. 마일스의 그래피티 커스텀 수트는 그의 캐릭터성을 100퍼센트 살린다."
658a835026947c0563265442,에브릴,4.0,Waaaaaaaaaaaa !\n와아아아아아아아아!
658a835026947c0563265443,박시은,4.5,부랴부랴 봤는데 진짜 영화관에서 안봤으면 땅을 치고 후회했다...인간적으로 상영일 늘려주고 아맥 열어라........
658a835026947c0563265444,박믿음,4.5,스파이더맨은 한개가 아니고\n애니메이션은 한계가 없었다
658a835026947c0563265445,안성진,5.0,눈과 귀를 스크린에 빼앗겼다.\n 너무나도 매력적인 애니메이션
658a835026947c0563265446,김광일,4.0,The Notorious B.I.G의 Hypnotize가 나오는 순간부터 이 애니는 올해의 나의 Best에 이름을 올렸다!\n(엔딩크레딧까지 예술이야...)
658a835026947c0563265447,제이미,5.0,코렐라인 이후로 이렇게 재밌게 본 극장판 애니메이션 처음이다. 연출 캐디 음악 액팅 뭐 하나 빠지지않아ㅠ 클래식을 정석적으로 표현했는데 그래서 더욱 파괴력있는 작품
658a835026947c0563265448,오유정,5.0,"뻔한 스토리같았으나 재미있고 입체적인 캐릭터들, 그 순간순간 표현하는 연출이나 스토리, 대사,OST, 특히 번역(역시황석희) 다 맘에 들었다 중간에 스탠 리를 비롯한 여러 이스터에그도 마블 덕후로썬 쏠쏠한 재미 ㅎㅎ"
658a835026947c0563265449,공문호,4.0,코믹북을 보는 듯한 비주얼로 스파이더맨의 세계를 확장하다
658a835026947c056326544a,탄호빵,4.5,만화책을 찟고 나온거 같은 연출과 그를 잘 뒷받침 해주는 캐릭터들. 캐릭터 하나하나의 개성도 잘 살리고 재미와 스토리 또한 잘 어울린다. 몰라도 재미있고 알고보면 더 재미난 오마주들도 많은 영화. 음악 또한 좋아서 버릴게 없다.
658a835026947c056326544b,Keem,5.0,조던사고십다
658a835026947c056326544c,천명,4.0,누구나 스파이더맨이 될 수 있다는 것을 보여주는 영화
658a835026947c056326544d,정현호,4.0,스타일리쉬한 거미들의 총집합
658a835026947c056326544e,𝗁𝗈𝗌𝗎,5.0,뭘 해도 하는구나
658a835026947c056326544f,한셩,3.5,기대 하나도 안했는데 의외로 짜릿했던 영화. 애니와 코믹스를 넘나드는 연출이 신선했고 코믹스 알못임에도 충분히 즐길 수 있었다. 그나저나 마일즈 세계관의 피터 파커 목소리가 크리스 파인이었다니 나 왜 못알아먹었니.......
